id,season,week,team,opp,is_main_slate
2018_1_BUF_BAL,2018,1,BUF,BAL,True
2018_1_BUF_BAL,2018,1,BAL,BUF,True
2018_1_CHI_GB,2018,1,CHI,GB,False
2018_1_CHI_GB,2018,1,GB,CHI,False
2018_1_CIN_IND,2018,1,CIN,IND,True
2018_1_CIN_IND,2018,1,IND,CIN,True
2018_1_DAL_CAR,2018,1,DAL,CAR,True
2018_1_DAL_CAR,2018,1,CAR,DAL,True
2018_1_HOU_NE,2018,1,HOU,NE,True
2018_1_HOU_NE,2018,1,NE,HOU,True
2018_1_JAC_NYG,2018,1,JAC,NYG,True
2018_1_JAC_NYG,2018,1,NYG,JAC,True
2018_1_KC_LAC,2018,1,KC,LAC,True
2018_1_KC_LAC,2018,1,LAC,KC,True
2018_1_LAR_LVR,2018,1,LAR,LVR,False
2018_1_LAR_LVR,2018,1,LVR,LAR,False
2018_1_NYJ_DET,2018,1,NYJ,DET,False
2018_1_NYJ_DET,2018,1,DET,NYJ,False
2018_1_PIT_CLE,2018,1,PIT,CLE,True
2018_1_PIT_CLE,2018,1,CLE,PIT,True
2018_1_SEA_DEN,2018,1,SEA,DEN,True
2018_1_SEA_DEN,2018,1,DEN,SEA,True
2018_1_SF_MIN,2018,1,SF,MIN,True
2018_1_SF_MIN,2018,1,MIN,SF,True
2018_1_TB_NO,2018,1,TB,NO,True
2018_1_TB_NO,2018,1,NO,TB,True
2018_1_TEN_MIA,2018,1,TEN,MIA,True
2018_1_TEN_MIA,2018,1,MIA,TEN,True
2018_1_WAS_ARI,2018,1,WAS,ARI,True
2018_1_WAS_ARI,2018,1,ARI,WAS,True
2018_2_ARI_LAR,2018,2,ARI,LAR,True
2018_2_ARI_LAR,2018,2,LAR,ARI,True
2018_2_BAL_CIN,2018,2,BAL,CIN,False
2018_2_BAL_CIN,2018,2,CIN,BAL,False
2018_2_CAR_ATL,2018,2,CAR,ATL,True
2018_2_CAR_ATL,2018,2,ATL,CAR,True
2018_2_CLE_NO,2018,2,CLE,NO,True
2018_2_CLE_NO,2018,2,NO,CLE,True
2018_2_DET_SF,2018,2,DET,SF,True
2018_2_DET_SF,2018,2,SF,DET,True
2018_2_HOU_TEN,2018,2,HOU,TEN,True
2018_2_HOU_TEN,2018,2,TEN,HOU,True
2018_2_IND_WAS,2018,2,IND,WAS,True
2018_2_IND_WAS,2018,2,WAS,IND,True
2018_2_KC_PIT,2018,2,KC,PIT,True
2018_2_KC_PIT,2018,2,PIT,KC,True
2018_2_LAC_BUF,2018,2,LAC,BUF,True
2018_2_LAC_BUF,2018,2,BUF,LAC,True
2018_2_LVR_DEN,2018,2,LVR,DEN,True
2018_2_LVR_DEN,2018,2,DEN,LVR,True
2018_2_MIA_NYJ,2018,2,MIA,NYJ,True
2018_2_MIA_NYJ,2018,2,NYJ,MIA,True
2018_2_MIN_GB,2018,2,MIN,GB,True
2018_2_MIN_GB,2018,2,GB,MIN,True
2018_2_NE_JAC,2018,2,NE,JAC,True
2018_2_NE_JAC,2018,2,JAC,NE,True
2018_2_NYG_DAL,2018,2,NYG,DAL,False
2018_2_NYG_DAL,2018,2,DAL,NYG,False
2018_2_PHI_TB,2018,2,PHI,TB,True
2018_2_PHI_TB,2018,2,TB,PHI,True
2018_2_SEA_CHI,2018,2,SEA,CHI,False
2018_2_SEA_CHI,2018,2,CHI,SEA,False
2018_3_BUF_MIN,2018,3,BUF,MIN,True
2018_3_BUF_MIN,2018,3,MIN,BUF,True
2018_3_CHI_ARI,2018,3,CHI,ARI,True
2018_3_CHI_ARI,2018,3,ARI,CHI,True
2018_3_CIN_CAR,2018,3,CIN,CAR,True
2018_3_CIN_CAR,2018,3,CAR,CIN,True
2018_3_DAL_SEA,2018,3,DAL,SEA,True
2018_3_DAL_SEA,2018,3,SEA,DAL,True
2018_3_DEN_BAL,2018,3,DEN,BAL,True
2018_3_DEN_BAL,2018,3,BAL,DEN,True
2018_3_GB_WAS,2018,3,GB,WAS,True
2018_3_GB_WAS,2018,3,WAS,GB,True
2018_3_IND_PHI,2018,3,IND,PHI,True
2018_3_IND_PHI,2018,3,PHI,IND,True
2018_3_LAC_LAR,2018,3,LAC,LAR,True
2018_3_LAC_LAR,2018,3,LAR,LAC,True
2018_3_LVR_MIA,2018,3,LVR,MIA,True
2018_3_LVR_MIA,2018,3,MIA,LVR,True
2018_3_NE_DET,2018,3,NE,DET,False
2018_3_NE_DET,2018,3,DET,NE,False
2018_3_NO_ATL,2018,3,NO,ATL,True
2018_3_NO_ATL,2018,3,ATL,NO,True
2018_3_NYG_HOU,2018,3,NYG,HOU,True
2018_3_NYG_HOU,2018,3,HOU,NYG,True
2018_3_NYJ_CLE,2018,3,NYJ,CLE,False
2018_3_NYJ_CLE,2018,3,CLE,NYJ,False
2018_3_PIT_TB,2018,3,PIT,TB,False
2018_3_PIT_TB,2018,3,TB,PIT,False
2018_3_SF_KC,2018,3,SF,KC,True
2018_3_SF_KC,2018,3,KC,SF,True
2018_3_TEN_JAC,2018,3,TEN,JAC,True
2018_3_TEN_JAC,2018,3,JAC,TEN,True
2018_4_BAL_PIT,2018,4,BAL,PIT,False
2018_4_BAL_PIT,2018,4,PIT,BAL,False
2018_4_BUF_GB,2018,4,BUF,GB,True
2018_4_BUF_GB,2018,4,GB,BUF,True
2018_4_CIN_ATL,2018,4,CIN,ATL,True
2018_4_CIN_ATL,2018,4,ATL,CIN,True
2018_4_CLE_LVR,2018,4,CLE,LVR,True
2018_4_CLE_LVR,2018,4,LVR,CLE,True
2018_4_DET_DAL,2018,4,DET,DAL,True
2018_4_DET_DAL,2018,4,DAL,DET,True
2018_4_HOU_IND,2018,4,HOU,IND,True
2018_4_HOU_IND,2018,4,IND,HOU,True
2018_4_KC_DEN,2018,4,KC,DEN,False
2018_4_KC_DEN,2018,4,DEN,KC,False
2018_4_MIA_NE,2018,4,MIA,NE,True
2018_4_MIA_NE,2018,4,NE,MIA,True
2018_4_MIN_LAR,2018,4,MIN,LAR,False
2018_4_MIN_LAR,2018,4,LAR,MIN,False
2018_4_NO_NYG,2018,4,NO,NYG,True
2018_4_NO_NYG,2018,4,NYG,NO,True
2018_4_NYJ_JAC,2018,4,NYJ,JAC,True
2018_4_NYJ_JAC,2018,4,JAC,NYJ,True
2018_4_PHI_TEN,2018,4,PHI,TEN,True
2018_4_PHI_TEN,2018,4,TEN,PHI,True
2018_4_SEA_ARI,2018,4,SEA,ARI,True
2018_4_SEA_ARI,2018,4,ARI,SEA,True
2018_4_SF_LAC,2018,4,SF,LAC,True
2018_4_SF_LAC,2018,4,LAC,SF,True
2018_4_TB_CHI,2018,4,TB,CHI,True
2018_4_TB_CHI,2018,4,CHI,TB,True
2018_5_ARI_SF,2018,5,ARI,SF,True
2018_5_ARI_SF,2018,5,SF,ARI,True
2018_5_ATL_PIT,2018,5,ATL,PIT,True
2018_5_ATL_PIT,2018,5,PIT,ATL,True
2018_5_BAL_CLE,2018,5,BAL,CLE,True
2018_5_BAL_CLE,2018,5,CLE,BAL,True
2018_5_DAL_HOU,2018,5,DAL,HOU,False
2018_5_DAL_HOU,2018,5,HOU,DAL,False
2018_5_DEN_NYJ,2018,5,DEN,NYJ,True
2018_5_DEN_NYJ,2018,5,NYJ,DEN,True
2018_5_GB_DET,2018,5,GB,DET,True
2018_5_GB_DET,2018,5,DET,GB,True
2018_5_IND_NE,2018,5,IND,NE,False
2018_5_IND_NE,2018,5,NE,IND,False
2018_5_JAC_KC,2018,5,JAC,KC,True
2018_5_JAC_KC,2018,5,KC,JAC,True
2018_5_LAR_SEA,2018,5,LAR,SEA,True
2018_5_LAR_SEA,2018,5,SEA,LAR,True
2018_5_LVR_LAC,2018,5,LVR,LAC,True
2018_5_LVR_LAC,2018,5,LAC,LVR,True
2018_5_MIA_CIN,2018,5,MIA,CIN,True
2018_5_MIA_CIN,2018,5,CIN,MIA,True
2018_5_MIN_PHI,2018,5,MIN,PHI,True
2018_5_MIN_PHI,2018,5,PHI,MIN,True
2018_5_NYG_CAR,2018,5,NYG,CAR,True
2018_5_NYG_CAR,2018,5,CAR,NYG,True
2018_5_TEN_BUF,2018,5,TEN,BUF,True
2018_5_TEN_BUF,2018,5,BUF,TEN,True
2018_5_WAS_NO,2018,5,WAS,NO,False
2018_5_WAS_NO,2018,5,NO,WAS,False
2018_6_ARI_MIN,2018,6,ARI,MIN,True
2018_6_ARI_MIN,2018,6,MIN,ARI,True
2018_6_BAL_TEN,2018,6,BAL,TEN,True
2018_6_BAL_TEN,2018,6,TEN,BAL,True
2018_6_BUF_HOU,2018,6,BUF,HOU,True
2018_6_BUF_HOU,2018,6,HOU,BUF,True
2018_6_CAR_WAS,2018,6,CAR,WAS,True
2018_6_CAR_WAS,2018,6,WAS,CAR,True
2018_6_CHI_MIA,2018,6,CHI,MIA,True
2018_6_CHI_MIA,2018,6,MIA,CHI,True
2018_6_IND_NYJ,2018,6,IND,NYJ,True
2018_6_IND_NYJ,2018,6,NYJ,IND,True
2018_6_JAC_DAL,2018,6,JAC,DAL,True
2018_6_JAC_DAL,2018,6,DAL,JAC,True
2018_6_KC_NE,2018,6,KC,NE,False
2018_6_KC_NE,2018,6,NE,KC,False
2018_6_LAC_CLE,2018,6,LAC,CLE,True
2018_6_LAC_CLE,2018,6,CLE,LAC,True
2018_6_LAR_DEN,2018,6,LAR,DEN,True
2018_6_LAR_DEN,2018,6,DEN,LAR,True
2018_6_PHI_NYG,2018,6,PHI,NYG,False
2018_6_PHI_NYG,2018,6,NYG,PHI,False
2018_6_PIT_CIN,2018,6,PIT,CIN,True
2018_6_PIT_CIN,2018,6,CIN,PIT,True
2018_6_SEA_LVR,2018,6,SEA,LVR,True
2018_6_SEA_LVR,2018,6,LVR,SEA,True
2018_6_SF_GB,2018,6,SF,GB,False
2018_6_SF_GB,2018,6,GB,SF,False
2018_6_TB_ATL,2018,6,TB,ATL,True
2018_6_TB_ATL,2018,6,ATL,TB,True
2018_7_BUF_IND,2018,7,BUF,IND,True
2018_7_BUF_IND,2018,7,IND,BUF,True
2018_7_CAR_PHI,2018,7,CAR,PHI,True
2018_7_CAR_PHI,2018,7,PHI,CAR,True
2018_7_CIN_KC,2018,7,CIN,KC,False
2018_7_CIN_KC,2018,7,KC,CIN,False
2018_7_CLE_TB,2018,7,CLE,TB,True
2018_7_CLE_TB,2018,7,TB,CLE,True
2018_7_DAL_WAS,2018,7,DAL,WAS,True
2018_7_DAL_WAS,2018,7,WAS,DAL,True
2018_7_DEN_ARI,2018,7,DEN,ARI,False
2018_7_DEN_ARI,2018,7,ARI,DEN,False
2018_7_DET_MIA,2018,7,DET,MIA,True
2018_7_DET_MIA,2018,7,MIA,DET,True
2018_7_HOU_JAC,2018,7,HOU,JAC,True
2018_7_HOU_JAC,2018,7,JAC,HOU,True
2018_7_LAR_SF,2018,7,LAR,SF,True
2018_7_LAR_SF,2018,7,SF,LAR,True
2018_7_MIN_NYJ,2018,7,MIN,NYJ,True
2018_7_MIN_NYJ,2018,7,NYJ,MIN,True
2018_7_NE_CHI,2018,7,NE,CHI,True
2018_7_NE_CHI,2018,7,CHI,NE,True
2018_7_NO_BAL,2018,7,NO,BAL,True
2018_7_NO_BAL,2018,7,BAL,NO,True
2018_7_NYG_ATL,2018,7,NYG,ATL,False
2018_7_NYG_ATL,2018,7,ATL,NYG,False
2018_7_TEN_LAC,2018,7,TEN,LAC,False
2018_7_TEN_LAC,2018,7,LAC,TEN,False
2018_8_BAL_CAR,2018,8,BAL,CAR,True
2018_8_BAL_CAR,2018,8,CAR,BAL,True
2018_8_CLE_PIT,2018,8,CLE,PIT,True
2018_8_CLE_PIT,2018,8,PIT,CLE,True
2018_8_DEN_KC,2018,8,DEN,KC,True
2018_8_DEN_KC,2018,8,KC,DEN,True
2018_8_GB_LAR,2018,8,GB,LAR,True
2018_8_GB_LAR,2018,8,LAR,GB,True
2018_8_IND_LVR,2018,8,IND,LVR,True
2018_8_IND_LVR,2018,8,LVR,IND,True
2018_8_MIA_HOU,2018,8,MIA,HOU,False
2018_8_MIA_HOU,2018,8,HOU,MIA,False
2018_8_NE_BUF,2018,8,NE,BUF,False
2018_8_NE_BUF,2018,8,BUF,NE,False
2018_8_NO_MIN,2018,8,NO,MIN,False
2018_8_NO_MIN,2018,8,MIN,NO,False
2018_8_NYJ_CHI,2018,8,NYJ,CHI,True
2018_8_NYJ_CHI,2018,8,CHI,NYJ,True
2018_8_PHI_JAC,2018,8,PHI,JAC,False
2018_8_PHI_JAC,2018,8,JAC,PHI,False
2018_8_SEA_DET,2018,8,SEA,DET,True
2018_8_SEA_DET,2018,8,DET,SEA,True
2018_8_SF_ARI,2018,8,SF,ARI,True
2018_8_SF_ARI,2018,8,ARI,SF,True
2018_8_TB_CIN,2018,8,TB,CIN,True
2018_8_TB_CIN,2018,8,CIN,TB,True
2018_8_WAS_NYG,2018,8,WAS,NYG,True
2018_8_WAS_NYG,2018,8,NYG,WAS,True
2018_9_ATL_WAS,2018,9,ATL,WAS,True
2018_9_ATL_WAS,2018,9,WAS,ATL,True
2018_9_CHI_BUF,2018,9,CHI,BUF,True
2018_9_CHI_BUF,2018,9,BUF,CHI,True
2018_9_DET_MIN,2018,9,DET,MIN,True
2018_9_DET_MIN,2018,9,MIN,DET,True
2018_9_GB_NE,2018,9,GB,NE,False
2018_9_GB_NE,2018,9,NE,GB,False
2018_9_HOU_DEN,2018,9,HOU,DEN,True
2018_9_HOU_DEN,2018,9,DEN,HOU,True
2018_9_KC_CLE,2018,9,KC,CLE,True
2018_9_KC_CLE,2018,9,CLE,KC,True
2018_9_LAC_SEA,2018,9,LAC,SEA,True
2018_9_LAC_SEA,2018,9,SEA,LAC,True
2018_9_LAR_NO,2018,9,LAR,NO,True
2018_9_LAR_NO,2018,9,NO,LAR,True
2018_9_LVR_SF,2018,9,LVR,SF,False
2018_9_LVR_SF,2018,9,SF,LVR,False
2018_9_NYJ_MIA,2018,9,NYJ,MIA,True
2018_9_NYJ_MIA,2018,9,MIA,NYJ,True
2018_9_PIT_BAL,2018,9,PIT,BAL,True
2018_9_PIT_BAL,2018,9,BAL,PIT,True
2018_9_TB_CAR,2018,9,TB,CAR,True
2018_9_TB_CAR,2018,9,CAR,TB,True
2018_9_TEN_DAL,2018,9,TEN,DAL,False
2018_9_TEN_DAL,2018,9,DAL,TEN,False
2018_10_ARI_KC,2018,10,ARI,KC,True
2018_10_ARI_KC,2018,10,KC,ARI,True
2018_10_ATL_CLE,2018,10,ATL,CLE,True
2018_10_ATL_CLE,2018,10,CLE,ATL,True
2018_10_BUF_NYJ,2018,10,BUF,NYJ,True
2018_10_BUF_NYJ,2018,10,NYJ,BUF,True
2018_10_CAR_PIT,2018,10,CAR,PIT,False
2018_10_CAR_PIT,2018,10,PIT,CAR,False
2018_10_DAL_PHI,2018,10,DAL,PHI,False
2018_10_DAL_PHI,2018,10,PHI,DAL,False
2018_10_DET_CHI,2018,10,DET,CHI,True
2018_10_DET_CHI,2018,10,CHI,DET,True
2018_10_JAC_IND,2018,10,JAC,IND,True
2018_10_JAC_IND,2018,10,IND,JAC,True
2018_10_LAC_LVR,2018,10,LAC,LVR,True
2018_10_LAC_LVR,2018,10,LVR,LAC,True
2018_10_MIA_GB,2018,10,MIA,GB,True
2018_10_MIA_GB,2018,10,GB,MIA,True
2018_10_NE_TEN,2018,10,NE,TEN,True
2018_10_NE_TEN,2018,10,TEN,NE,True
2018_10_NO_CIN,2018,10,NO,CIN,True
2018_10_NO_CIN,2018,10,CIN,NO,True
2018_10_NYG_SF,2018,10,NYG,SF,False
2018_10_NYG_SF,2018,10,SF,NYG,False
2018_10_SEA_LAR,2018,10,SEA,LAR,True
2018_10_SEA_LAR,2018,10,LAR,SEA,True
2018_10_WAS_TB,2018,10,WAS,TB,True
2018_10_WAS_TB,2018,10,TB,WAS,True
2018_11_CAR_DET,2018,11,CAR,DET,True
2018_11_CAR_DET,2018,11,DET,CAR,True
2018_11_CIN_BAL,2018,11,CIN,BAL,True
2018_11_CIN_BAL,2018,11,BAL,CIN,True
2018_11_DAL_ATL,2018,11,DAL,ATL,True
2018_11_DAL_ATL,2018,11,ATL,DAL,True
2018_11_DEN_LAC,2018,11,DEN,LAC,True
2018_11_DEN_LAC,2018,11,LAC,DEN,True
2018_11_GB_SEA,2018,11,GB,SEA,False
2018_11_GB_SEA,2018,11,SEA,GB,False
2018_11_HOU_WAS,2018,11,HOU,WAS,True
2018_11_HOU_WAS,2018,11,WAS,HOU,True
2018_11_KC_LAR,2018,11,KC,LAR,False
2018_11_KC_LAR,2018,11,LAR,KC,False
2018_11_LVR_ARI,2018,11,LVR,ARI,True
2018_11_LVR_ARI,2018,11,ARI,LVR,True
2018_11_MIN_CHI,2018,11,MIN,CHI,False
2018_11_MIN_CHI,2018,11,CHI,MIN,False
2018_11_PHI_NO,2018,11,PHI,NO,True
2018_11_PHI_NO,2018,11,NO,PHI,True
2018_11_PIT_JAC,2018,11,PIT,JAC,True
2018_11_PIT_JAC,2018,11,JAC,PIT,True
2018_11_TB_NYG,2018,11,TB,NYG,True
2018_11_TB_NYG,2018,11,NYG,TB,True
2018_11_TEN_IND,2018,11,TEN,IND,True
2018_11_TEN_IND,2018,11,IND,TEN,True
2018_12_ARI_LAC,2018,12,ARI,LAC,True
2018_12_ARI_LAC,2018,12,LAC,ARI,True
2018_12_ATL_NO,2018,12,ATL,NO,False
2018_12_ATL_NO,2018,12,NO,ATL,False
2018_12_CHI_DET,2018,12,CHI,DET,False
2018_12_CHI_DET,2018,12,DET,CHI,False
2018_12_CLE_CIN,2018,12,CLE,CIN,True
2018_12_CLE_CIN,2018,12,CIN,CLE,True
2018_12_GB_MIN,2018,12,GB,MIN,False
2018_12_GB_MIN,2018,12,MIN,GB,False
2018_12_JAC_BUF,2018,12,JAC,BUF,True
2018_12_JAC_BUF,2018,12,BUF,JAC,True
2018_12_LVR_BAL,2018,12,LVR,BAL,True
2018_12_LVR_BAL,2018,12,BAL,LVR,True
2018_12_MIA_IND,2018,12,MIA,IND,True
2018_12_MIA_IND,2018,12,IND,MIA,True
2018_12_NE_NYJ,2018,12,NE,NYJ,True
2018_12_NE_NYJ,2018,12,NYJ,NE,True
2018_12_NYG_PHI,2018,12,NYG,PHI,True
2018_12_NYG_PHI,2018,12,PHI,NYG,True
2018_12_PIT_DEN,2018,12,PIT,DEN,True
2018_12_PIT_DEN,2018,12,DEN,PIT,True
2018_12_SEA_CAR,2018,12,SEA,CAR,True
2018_12_SEA_CAR,2018,12,CAR,SEA,True
2018_12_SF_TB,2018,12,SF,TB,True
2018_12_SF_TB,2018,12,TB,SF,True
2018_12_TEN_HOU,2018,12,TEN,HOU,False
2018_12_TEN_HOU,2018,12,HOU,TEN,False
2018_12_WAS_DAL,2018,12,WAS,DAL,False
2018_12_WAS_DAL,2018,12,DAL,WAS,False
2018_13_ARI_GB,2018,13,ARI,GB,True
2018_13_ARI_GB,2018,13,GB,ARI,True
2018_13_BAL_ATL,2018,13,BAL,ATL,True
2018_13_BAL_ATL,2018,13,ATL,BAL,True
2018_13_BUF_MIA,2018,13,BUF,MIA,True
2018_13_BUF_MIA,2018,13,MIA,BUF,True
2018_13_CAR_TB,2018,13,CAR,TB,True
2018_13_CAR_TB,2018,13,TB,CAR,True
2018_13_CHI_NYG,2018,13,CHI,NYG,True
2018_13_CHI_NYG,2018,13,NYG,CHI,True
2018_13_CLE_HOU,2018,13,CLE,HOU,True
2018_13_CLE_HOU,2018,13,HOU,CLE,True
2018_13_DEN_CIN,2018,13,DEN,CIN,True
2018_13_DEN_CIN,2018,13,CIN,DEN,True
2018_13_IND_JAC,2018,13,IND,JAC,True
2018_13_IND_JAC,2018,13,JAC,IND,True
2018_13_KC_LVR,2018,13,KC,LVR,True
2018_13_KC_LVR,2018,13,LVR,KC,True
2018_13_LAC_PIT,2018,13,LAC,PIT,False
2018_13_LAC_PIT,2018,13,PIT,LAC,False
2018_13_LAR_DET,2018,13,LAR,DET,True
2018_13_LAR_DET,2018,13,DET,LAR,True
2018_13_MIN_NE,2018,13,MIN,NE,True
2018_13_MIN_NE,2018,13,NE,MIN,True
2018_13_NO_DAL,2018,13,NO,DAL,False
2018_13_NO_DAL,2018,13,DAL,NO,False
2018_13_NYJ_TEN,2018,13,NYJ,TEN,True
2018_13_NYJ_TEN,2018,13,TEN,NYJ,True
2018_13_SF_SEA,2018,13,SF,SEA,True
2018_13_SF_SEA,2018,13,SEA,SF,True
2018_13_WAS_PHI,2018,13,WAS,PHI,False
2018_13_WAS_PHI,2018,13,PHI,WAS,False
2018_14_ATL_GB,2018,14,ATL,GB,True
2018_14_ATL_GB,2018,14,GB,ATL,True
2018_14_BAL_KC,2018,14,BAL,KC,True
2018_14_BAL_KC,2018,14,KC,BAL,True
2018_14_CAR_CLE,2018,14,CAR,CLE,True
2018_14_CAR_CLE,2018,14,CLE,CAR,True
2018_14_CIN_LAC,2018,14,CIN,LAC,True
2018_14_CIN_LAC,2018,14,LAC,CIN,True
2018_14_DEN_SF,2018,14,DEN,SF,True
2018_14_DEN_SF,2018,14,SF,DEN,True
2018_14_DET_ARI,2018,14,DET,ARI,True
2018_14_DET_ARI,2018,14,ARI,DET,True
2018_14_IND_HOU,2018,14,IND,HOU,True
2018_14_IND_HOU,2018,14,HOU,IND,True
2018_14_JAC_TEN,2018,14,JAC,TEN,False
